N° Euro Palets;N° Normal Palets;Products;Reference;Customer;Destination;Comment;Gross weight (kg);Price (EUR);Price BCN (EUR);Unit;Reloading/plt;Transport BCN/plt;Albarán N°;Car n.;Loading date;Loading place;Order number;Transport company;Plate number;Transport price;Arrival date;Transport cost;Invoice amount;Payment date;Open invoices;Paid invoices
12;;TESCO HU W11B;KOPFSALAT;KOPFSALAT;TESCO HU W11B;WEDNESDAY;;;;;;;;;2023.03.20;BARCELONA;LOG103;RENACRIS;BH 46 DFT / BH 30 DFM;€ 2 900;2023.03.22;;;;;
2;;SPAR HU BICSKE;GLOBAL BERRY;GLOBAL BERRY;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2023.03.20;BARCELONA;LOG103;RENACRIS;BH 46 DFT / BH 30 DFM;€ 2 900;2023.03.22;;;;;
3;;SPAR HU ÜLLŐ;GLOBAL BERRY;GLOBAL BERRY;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.03.20;BARCELONA;LOG103;RENACRIS;BH 46 DFT / BH 30 DFM;€ 2 900;2023.03.22;;;;;
;3;BILEK;BILEK;BILEK;;;;;;;;;;;2023.03.20;BARCELONA;GHU 184;KÓNYA;SHB 850 / AA ID 872;€ 2 520;2023.03.22;-€ 2 720;;;;
4,5;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2023.03.20;BARCELONA;GHU 184;KÓNYA;SHB 850 / AA ID 872;€ 2 520;2023.03.22;;;;;
6,5;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.03.20;BARCELONA;GHU 184;KÓNYA;SHB 850 / AA ID 872;€ 2 520;2023.03.22;;;;;
3;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2023.03.20;BARCELONA;GHU 184;KÓNYA;SHB 850 / AA ID 872;€ 2 520;2023.03.22;;;;;
4;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.03.20;BARCELONA;GHU 184;KÓNYA;SHB 850 / AA ID 872;€ 2 520;2023.03.22;;;;;
;2;MANDARIN STD;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.03.20;BARCELONA;GHU 184;KÓNYA;SHB 850 / AA ID 872;€ 2 520;2023.03.22;;;;;
;2;CAPSICUM PALERMO STD;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.03.20;BARCELONA;GHU 184;KÓNYA;SHB 850 / AA ID 872;€ 2 520;2023.03.22;;;;;
;2;COURGETTE II;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.03.20;BARCELONA;GHU 184;KÓNYA;SHB 850 / AA ID 872;€ 2 520;2023.03.22;;;;;
;1;CUCUMBER FRENCH I;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.03.20;BARCELONA;GHU 184;KÓNYA;SHB 850 / AA ID 872;€ 2 520;2023.03.22;;;;;
;1;TOM. CHERRY PEAR PEAR LOOSE 120#;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2023.03.20;BARCELONA;GHU 184;KÓNYA;SHB 850 / AA ID 872;€ 2 520;2023.03.22;;;;;
;;BLUEBERRY 68#;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.03.20;BARCELONA;GHU 184;KÓNYA;SHB 850 / AA ID 872;€ 2 520;2023.03.22;;;;;
1;;TOM. CHERRY PEAR PEAR LOOSE ;AZAFAMA;GHU;GHUBU;MONDAY UP BARCELONA;;€ 2,40;;KG;€ 10,00; € -   ;AZA001-FT15/871;1;2023.03.20;BARCELONA;GHU 184;KÓNYA;SHB 850 / AA ID 872;€ 2 520;2023.03.22;;;;;
6;;CELERY 6*500GR IFCO;HISPA;GHU;ALDI;MONDAY UP MURCIA; HORTOFORTINI ;€ 0,75;;PZS;€ 0,00; € -   ;HIS105-038/012301538;1;2023.03.20;MURCIA;H114;KERMOR;AA BQ 827 / WAH 782;€ 4 150;2023.03.24;-€ 4 150;;;;
2;;LEMON 10*400GR;HISPA;GHU;SPAR;MONDAY UP MURCIA; BLAMUCA ;€ 0,46;;PZS;€ 0,00; € -   ;HIS105-038/012301609;1;2023.03.20;MURCIA;H114;KERMOR;AA BQ 827 / WAH 782;€ 4 150;2023.03.24;;;;;
7;;LEMON LOOSE 9KG;HISPA;GHU;ALDI;MONDAY UP MURCIA; ORIFRUIT ;€ 0,65;;KG;€ 0,00; € -   ;HIS105-038/012301609;1;2023.03.20;MURCIA;H114;KERMOR;AA BQ 827 / WAH 782;€ 4 150;2023.03.24;;;;;
10;;MANDARIN 10KG;FRUBALMED;GHU;ALDI;MONDAY UP VALENCIA; VELETA ;€ 0,90;;KG;€ 0,00; € -   ;FRU092-297/AL23;;2023.03.20;MURCIA;H114;KERMOR;AA BQ 827 / WAH 782;€ 4 150;2023.03.24;;;;;
6;;MANDARIN 10*900GR;FRUBALMED;GHU;ALDI ;MONDAY UP VALENCIA; XILXES ;€ 1,10;;PZS;€ 0,00; € -   ;FRU092-297/AL23;;2023.03.20;MURCIA;H114;KERMOR;AA BQ 827 / WAH 782;€ 4 150;2023.03.24;;;;;
2;;MANDARIN 2,3KG;FRUBALMED;GHU;ALDI;MONDAY UP VALENCIA; VELETA ;€ 2,50;;CAJA;€ 0,00; € -   ;FRU092-297/AL23;;2023.03.20;MURCIA;H114;KERMOR;AA BQ 827 / WAH 782;€ 4 150;2023.03.24;;;;;
2;;BIO TOM. CHERRY 9*250GR;ECOINVER BIO;GHU;ALDI;TUESDAY UP ALMERIA;;€ 0,95;;PZS;€ 0,00; € -   ;ECO016-EXP22-3109;;2023.03.21;ALMERIA;H117;SERGIO;B 888 CNJ / MS 04 CNJ;€ 4 000;2023.03.24;-€ 4 200;;;;
3;;CUCUMBER DUTCH I FILM 16PZS IFCO;FRANIAL;GHU;ALDI;TUESDAY UP ALMERIA; JAVIER ;€ 0,96;;KG;€ 0,00; € -   ;FRA017-032117;1;2023.03.21;ALMERIA;H117;SERGIO;B 888 CNJ / MS 04 CNJ;€ 4 000;2023.03.24;;;;;
10;;CUCUMBER DUTCH I FILM 14PZS IFCO;INDASOL;GHU;ALDI;TUESDAY UP ALMERIA;;€ 0,85;;KG;€ 0,00; € -   ;IND047-22/19046;2;2023.03.21;ALMERIA;H117;SERGIO;B 888 CNJ / MS 04 CNJ;€ 4 000;2023.03.24;;;;;
2;;CAPSICUM CAL. BICOLOR 6*500GR;INDASOL;GHU;ALDI;TUESDAY UP ALMERIA;;€ 1,30;;PZS;€ 0,00; € -   ;IND047-22/19046;2;2023.03.21;ALMERIA;H117;SERGIO;B 888 CNJ / MS 04 CNJ;€ 4 000;2023.03.24;;;;;
1;;CUCUMBER SPANISH;KOPALMERIA;GHU;ALDI;TUESDAY UP ALMERIA;;€ 1,00;;KG;€ 0,00; € -   ;KOP032-01/001471;3;2023.03.21;ALMERIA;H117;SERGIO;B 888 CNJ / MS 04 CNJ;€ 4 000;2023.03.24;;;;;
2;;TOM. PEAR PACKAGE 10*500GR;HISPA;GHU;ALDI;TUESDAY UP ALMERIA; DIOSUR ;€ 0,95;;PZS;€ 0,00; € -   ;HIS106-038/012301637;4;2023.03.21;ALMERIA;H117;SERGIO;B 888 CNJ / MS 04 CNJ;€ 4 000;2023.03.24;;;;;
2;;TOM. PEAR PACKAGE 10*500GR;HISPA;GHU;ALDI;TUESDAY UP ALMERIA; LA UNION ;€ 0,95;;PZS;€ 0,00; € -   ;HIS106-038/012301637;4;2023.03.21;ALMERIA;H117;SERGIO;B 888 CNJ / MS 04 CNJ;€ 4 000;2023.03.24;;;;;
3;;AUBERGINE;HISPA;GHU;ALDI;TUESDAY UP ALMERIA; KOPALMERIA ;€ 0,71;;KG;€ 0,00; € -   ;HIS106-038/012301605;4;2023.03.21;ALMERIA;H117;SERGIO;B 888 CNJ / MS 04 CNJ;€ 4 000;2023.03.24;;;;;
4;;COURGETTE I 14PZS;AGROPONIENTE ;GHU;ALDI;TUESDAY UP ALMERIA;;€ 0,80;;KG;€ 0,00; € -   ;APE062-ACN23/951;5;2023.03.21;ALMERIA;H117;SERGIO;B 888 CNJ / MS 04 CNJ;€ 4 000;2023.03.24;;;;;
1;;COURGETTE I 12PZS;AGROPONIENTE ;GHU;ALDI;TUESDAY UP ALMERIA;;€ 0,80;;KG;€ 0,00; € -   ;APE062-ACN23/951;5;2023.03.21;ALMERIA;H117;SERGIO;B 888 CNJ / MS 04 CNJ;€ 4 000;2023.03.24;;;;;
;2;COURGETTE I (PLASTIC);AGROPONIENTE ;GHU;ALDI/GHUBU;TUESDAY UP ALMERIA;;€ 0,62;;KG;€ 0,00; € -   ;APE062-FXI23/0000448;5;2023.03.21;ALMERIA;H117;SERGIO;B 888 CNJ / MS 04 CNJ;€ 4 000;2023.03.24;;;;;
8;;SPAR CRO 085;KOPFSALAT;KOPFSALAT;SPAR CRO 085;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.03.22;BARCELONA;GHU 185;KÓNYA;AA DD 060 / WEW 302;€ 2 650;2023.03.24;-€ 3 050;;;;
4;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.03.22;BARCELONA;GHU 185;KÓNYA;AA DD 060 / WEW 302;€ 2 650;2023.03.24;;;;;
2;;SPAR CRO;GLOBAL BERRY;GLOBAL BERRY;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.03.22;BARCELONA;GHU 185;KÓNYA;AA DD 060 / WEW 302;€ 2 650;2023.03.24;;;;;
5;;TESCO HU W11C;KOPFSALAT;KOPFSALAT;TESCO HU W11C;FRIDAY;;;;;;;;;2023.03.22;BARCELONA;GHU 185;KÓNYA;AA DD 060 / WEW 302;€ 2 650;2023.03.24;;;;;
2;;ALDI W11C;KOPFSALAT;KOPFSALAT;ALDI W11C;FRIDAY;;;;;;;;;2023.03.22;BARCELONA;GHU 185;KÓNYA;AA DD 060 / WEW 302;€ 2 650;2023.03.24;;;;;
5;;TESCO SK W11C2;KOPFSALAT;KOPFSALAT;TESCO SK W11C2;FRIDAY;;;;;;;;;2023.03.22;BARCELONA;GHU 185;KÓNYA;AA DD 060 / WEW 302;€ 2 650;2023.03.24;;;;;
;2;COURGETTE I;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.03.22;BARCELONA;GHU 185;KÓNYA;AA DD 060 / WEW 302;€ 2 650;2023.03.24;;;;;
;1;CAPSICUM PALERMO STD;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.03.22;BARCELONA;GHU 185;KÓNYA;AA DD 060 / WEW 302;€ 2 650;2023.03.24;;;;;
;1;CUCUMBER FRENCH I;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.03.22;BARCELONA;GHU 185;KÓNYA;AA DD 060 / WEW 302;€ 2 650;2023.03.24;;;;;
;1;TOM. CHERRY PEAR LOOOSE;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2023.03.22;BARCELONA;GHU 185;KÓNYA;AA DD 060 / WEW 302;€ 2 650;2023.03.24;;;;;
1;;BLUEBERRY 12*125GR;FRUBALMED;GHU;ALDI;;;€ 1,43;;PZS;€ 0,00; € -   ;FRU093-312/AL23;;2023.03.22;HUELVA;H119;FRUBALMED;1529 LKX / R 8806 BDL;€ 0;2023.03.25;€ 0;;;;
;1;CORD;CORD;CORD;CORD;;;;;;€ 11,50;;;;2023.03.23;BARCELONA;GHU 187;STI;TBL 941 / WBU 326;€ 2 800;2023.03.25;-€ 2 800;;;;
4,5;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;SATURDAY NIGHT;;;;;;;;;2023.03.23;BARCELONA;GHU 187;STI;TBL 941 / WBU 326;€ 2 800;2023.03.25;;;;;
6,5;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;SATURDAY NIGHT;;;;;;;;;2023.03.23;BARCELONA;GHU 187;STI;TBL 941 / WBU 326;€ 2 800;2023.03.25;;;;;
2;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;SATURDAY NIGHT;;;;;;;;;2023.03.23;BARCELONA;GHU 187;STI;TBL 941 / WBU 326;€ 2 800;2023.03.25;;;;;
2;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;SATURDAY NIGHT;;;;;;;;;2023.03.23;BARCELONA;GHU 187;STI;TBL 941 / WBU 326;€ 2 800;2023.03.25;;;;;
0,5;;SPAR HU BICSKE ;GLOBAL BERRY;GLOBAL BERRY;SPAR HU BICSKE ;SATURDAY NIGHT;;;;;;;;;2023.03.23;BARCELONA;GHU 187;STI;TBL 941 / WBU 326;€ 2 800;2023.03.25;;;;;
1,5;;SPAR HU ÜLLŐ;GLOBAL BERRY;GLOBAL BERRY;SPAR HU ÜLLŐ;SATURDAY NIGHT;;;;;;;;;2023.03.23;BARCELONA;GHU 187;STI;TBL 941 / WBU 326;€ 2 800;2023.03.25;;;;;
9;;TESCO SK W11C;KOPFSALAT;KOPFSALAT;TESCO SK W11C;FRIDAY;;;;;;;;;2023.03.23;BARCELONA;GHU 187;STI;TBL 941 / WBU 326;€ 2 800;2023.03.25;;;;;
2;;LEMON 10*400GR;HISPA;GHU;SPAR;THURSDAY UP BARCELONA;;;€ 0,50;PZS;€ 10,00; € -   ;HIS108-038/012301668;1;2023.03.23;BARCELONA;GHU 187;STI;TBL 941 / WBU 326;€ 2 800;2023.03.25;;;;;
;0,5;CAPSICUM SPICY RED I;KOPFSALAT;GHU;GHUSZ;;;;;;;;;;2023.03.23;BARCELONA;GHU 187;STI;TBL 941 / WBU 326;€ 2 800;2023.03.25;;;;;
;0,13;BLUEBERRY 40#;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.03.23;BARCELONA;GHU 187;STI;TBL 941 / WBU 326;€ 2 800;2023.03.25;;;;;
;0,37;TOM. CHERRY ROUND LOOSE;KOPFSALAT;GHU;AGROFOGKER;;;;;;;;;;2023.03.23;BARCELONA;GHU 187;STI;TBL 941 / WBU 326;€ 2 800;2023.03.25;;;;;
2;;SPAR HU ÜLLŐ 144;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 144;MONDAY NIGHT;;;;;;;;;2023.03.23;ALMERIA;GHU 186;KÓNYA;AA DD 053 / WEW 304;€ 3 800;2023.03.26;-€ 4 200;;;;
2;;CAPSICUM PALERMO RED LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.03.23;ALMERIA;GHU 186;KÓNYA;AA DD 053 / WEW 304;€ 3 800;2023.03.26;;;;;
2;;CAPSICUM PALERMO STD;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.03.23;ALMERIA;GHU 186;KÓNYA;AA DD 053 / WEW 304;€ 3 800;2023.03.26;;;;;
5;;CUCUMBER DUTCH II;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2023.03.23;ALMERIA;GHU 186;KÓNYA;AA DD 053 / WEW 304;€ 3 800;2023.03.26;;;;;
2;;AUBERGINE II;KOPFSALAT;GHU;GHUBU/ALDI;;;;;;;;;;2023.03.23;ALMERIA;GHU 186;KÓNYA;AA DD 053 / WEW 304;€ 3 800;2023.03.26;;;;;
;1;TOM. PEAR STD MM;KOPFSALAT;GHU;GHUBU/ALDI;;;;;;;;;;2023.03.23;ALMERIA;GHU 186;KÓNYA;AA DD 053 / WEW 304;€ 3 800;2023.03.26;;;;;
;2;TOM. PEAR STD MMM;KOPFSALAT;GHU;GHUBU/ALDI;;;;;;;;;;2023.03.23;ALMERIA;GHU 186;KÓNYA;AA DD 053 / WEW 304;€ 3 800;2023.03.26;;;;;
;1;GARLIC LOOSE 20KG;GALLARDO;GHU;ALDI/SPAR;WEDNESDAY UP JAEN;;€ 1,65;;KG;€ 0,00; € -   ;GAL028-000030;1;2023.03.23;ALMERIA;GHU 186;KÓNYA;AA DD 053 / WEW 304;€ 3 800;2023.03.26;;;;;
4;;CUCUMBER DUTCH I FILM 14PZS IFCO;INDASOL;GHU;ALDI;THURSDAY UP ALMERIA;;€ 0,85;;KG;€ 0,00; € -   ;IND048-22/19262;2;2023.03.23;ALMERIA;GHU 186;KÓNYA;AA DD 053 / WEW 304;€ 3 800;2023.03.26;;;;;
3;;TOM. PEAR PACKAGE 10*500GR;HISPA;GHU;ALDI;THURSDAY UP ALMERIA; DIOSUR ;€ 0,95;;PZS;€ 0,00; € -   ;HIS109-038/012301679;3;2023.03.23;ALMERIA;GHU 186;KÓNYA;AA DD 053 / WEW 304;€ 3 800;2023.03.26;;;;;
6;;LEMON 10*400GR;HISPA;GHU;ALDI;FRIDAY UP MURCIA; BLAMUCA ;€ 0,46;;PZS;€ 0,00; € -   ;HIS109-038/012301667;3;2023.03.23;ALMERIA;GHU 186;KÓNYA;AA DD 053 / WEW 304;€ 3 800;2023.03.26;;;;;
2;;MANDARIN 10*900GR;FRUBALMED;GHU;ALDI;FRIDAY UP VALENCIA; BITEM ;€ 1,10;;PZS;€ 0,00; € -   ;FRU094-325/AL23;4;2023.03.23;ALMERIA;GHU 186;KÓNYA;AA DD 053 / WEW 304;€ 3 800;2023.03.26;;;;;
6;;TESCO HU W12A2;KOPFSALAT;KOPFSALAT;TESCO HU W12A2;MONDAY;;;;;;;;;2023.03.23;ALMERIA;H118;KÓNYA;AA DD 061 / WGB 784;€ 3 800;2023.03.26;-€ 4 200;;;;
2;;SPAR HU BICSKE 143;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 143;MONDAY NIGHT;;;;;;;;;2023.03.23;ALMERIA;H118;KÓNYA;AA DD 061 / WGB 784;€ 3 800;2023.03.26;;;;;
;4;AUBERGINE I M;CASI PARTIDORES;GHU;ALDI;THURSDAY UP ALMERIA;;€ 0,61;;KG;€ 0,00; € -   ;CAS060-AA23/30169;;2023.03.23;ALMERIA;H118;KÓNYA;AA DD 061 / WGB 784;€ 3 800;2023.03.26;;;;;
;3;COURGETTE I (KARTON);CASI PARTIDORES;GHU;ALDI;THURSDAY UP ALMERIA;;€ 0,62;;KG;€ 0,00; € -   ;CAS060-AA23/30169;;2023.03.23;ALMERIA;H118;KÓNYA;AA DD 061 / WGB 784;€ 3 800;2023.03.26;;;;;
;2;TOMATO LONGLIFE STD MM;CASI AEROPORTO;GHU;GHUBU;THURSDAY UP ALMERIA;;€ 0,60;;KG;€ 0,00; € -   ;CAS060-VH23/17318;;2023.03.23;ALMERIA;H118;KÓNYA;AA DD 061 / WGB 784;€ 3 800;2023.03.26;;;;;
;2;TOM. PEAR STD MM;CASI AEROPORTO;GHU;ALDI/GHUBU;THURSDAY UP ALMERIA;;€ 0,90;;KG;€ 0,00; € -   ;CAS060-VH23/17319;;2023.03.23;ALMERIA;H118;KÓNYA;AA DD 061 / WGB 784;€ 3 800;2023.03.26;;;;;
;4;COURGETTE I M;NATURINDA;GHU;ALDI;THURSDAY UP ALMERIA;;€ 0,70;;KG;€ 0,00; € -   ;NAT010-A23-15.367;1;2023.03.23;ALMERIA;H118;KÓNYA;AA DD 061 / WGB 784;€ 3 800;2023.03.26;;;;;
2;;AUBERGINE I M;NATURINDA;GHU;ALDI;THURSDAY UP ALMERIA;;€ 0,65;;KG;€ 0,00; € -   ;NAT010-A23-15.367;1;2023.03.23;ALMERIA;H118;KÓNYA;AA DD 061 / WGB 784;€ 3 800;2023.03.26;;;;;
2;;CAPSICUM PALERMO I ;EXPOALMA;GHU;ALDI;THURSDAY UP ALMERIA;;€ 3,35;;KG;€ 0,00; € -   ;EXP011-22/23-4687;2;2023.03.23;ALMERIA;H118;KÓNYA;AA DD 061 / WGB 784;€ 3 800;2023.03.26;;;;;
1;;CAPSICUM PALERMO STD;EXPOALMA;GHU;ALDI;THURSDAY UP ALMERIA;;€ 1,60;;KG;€ 0,00; € -   ;EXP011-22/23-4687;2;2023.03.23;ALMERIA;H118;KÓNYA;AA DD 061 / WGB 784;€ 3 800;2023.03.26;;;;;
;1;CAPSICUM CAL. RED STD;KOPALMERIA;GHU;GHUSZ;THURSDAY UP ALMERIA;;€ 1,00;;KG;€ 0,00; € -   ;KOP033-01/001480;3;2023.03.23;ALMERIA;H118;KÓNYA;AA DD 061 / WGB 784;€ 3 800;2023.03.26;;;;;
9; ;TESCO SK W12A2;KOPFSALAT;KOPFSALAT;TESCO SK W12A2;SUNDAY ;;;;;;;;;2023.03.23;ALMERIA;LOG106;LIVIU;BN 13 MGN / BN 76 DMX;€ 1 305;2023.03.26;-€ 1 305;;;;
1;;SPAR HU ÜLLŐ;IDEAL FRUITS;IDEAL FRUITS ;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.03.24;BARCELONA;GHU 189;KÓNYA;SHB 850 / AA ID 869;€ 2 650;2023.03.26;-€ 2 950;;;;
18; ;TESCO SK W12A;KOPFSALAT;KOPFSALAT;TESCO SK W12A;SUNDAY ;;;;;;;;;2023.03.24;BARCELONA;GHU 189;KÓNYA;SHB 850 / AA ID 869;€ 2 650;2023.03.26;;;;;
4;;ALDI W12A;KOPFSALAT;KOPFSALAT;ALDI W12A;MONDAY;;;;;;;;;2023.03.24;BARCELONA;GHU 189;KÓNYA;SHB 850 / AA ID 869;€ 2 650;2023.03.26;;;;;
2;;MANDARIN 10*900GR;FRUBALMED;GHU;ALDI;FRIDAY UP BARCELONA;;€ 1,10;;PZS;€ 10,00;;FRU095-326/AL23;1;2023.03.24;BARCELONA;GHU 189;KÓNYA;SHB 850 / AA ID 869;€ 2 650;2023.03.26;;;;;
;3;CAPSICUM PALERMO STD;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.03.24;BARCELONA;GHU 189;KÓNYA;SHB 850 / AA ID 869;€ 2 650;2023.03.26;;;;;
;1;WATERMELON STD;KOPFSALAT;GHU;GHUSZ;;;;;;;;;;2023.03.24;BARCELONA;GHU 189;KÓNYA;SHB 850 / AA ID 869;€ 2 650;2023.03.26;;;;;
;1;CAULIFLOWER I 6PZS;KOPFSALAT;GHU;GHUSZ;;;;;;;;;;2023.03.24;BARCELONA;GHU 189;KÓNYA;SHB 850 / AA ID 869;€ 2 650;2023.03.26;;;;;
;1;LEMON STD;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2023.03.24;BARCELONA;GHU 189;KÓNYA;SHB 850 / AA ID 869;€ 2 650;2023.03.26;;;;;
;;BLUEBERRY 70#;KOPFSALAT;GHU;GHUBU/ALDI;;;;;;;;;;2023.03.24;BARCELONA;GHU 189;KÓNYA;SHB 850 / AA ID 869;€ 2 650;2023.03.26;;;;;
13;2;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.03.24;BARCELONA;LOG105;RENACRIS;BH 49 PAP / BH 03 PCR;€ 2 900;2023.03.26;-€ 2 900;;;;
4,5;;SPAR HU BICSKE;GLOBAL BERRY;GLOBAL BERRY;SPAR HU BICSKE;MONDAY NIGHT;;;;;;;;;2023.03.24;BARCELONA;LOG105;RENACRIS;BH 49 PAP / BH 03 PCR;€ 2 900;2023.03.26;;;;;
5,5;;SPAR HU ÜLLŐ;GLOBAL BERRY;GLOBAL BERRY;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.03.24;BARCELONA;LOG105;RENACRIS;BH 49 PAP / BH 03 PCR;€ 2 900;2023.03.26;;;;;
1;;SPAR HU BICSKE;IDEAL FRUITS;IDEAL FRUITS ;SPAR HU BICSKE;MONDAY NIGHT;;;;;;;;;2023.03.24;BARCELONA;LOG105;RENACRIS;BH 49 PAP / BH 03 PCR;€ 2 900;2023.03.26;;;;;
6;;TESCO HU W12A;KOPFSALAT;KOPFSALAT;TESCO HU W12A;MONDAY;;;;;;;;;2023.03.24;BARCELONA;LOG105;RENACRIS;BH 49 PAP / BH 03 PCR;€ 2 900;2023.03.26;;;;;
3;;TOM. CHERRY PEAR LOOSE;AZAFAMA;GHU;GHUBU;;;€ 1,90;;KG;;;AZA002-FT15/894;;2023.03.24;BARCELONA;H122;BILEK;TDA 433 / AA GD 838;€ 291;2023.03.26;-€ 291;;;;
3;;SPAR SLO;IDEAL FRUITS;IDEAL FRUITS ;SPAR SLO;MONDAY MORNING;;;;;€ 24,00; € 60,00 ;DG69;;2023.03.24;BARCELONA;LOG104;RENACRIS;BH 87 TMD / BH 78 TMD;€ 2 900;2023.03.27;-€ 2 900;;;;
4;;MERCATO ;GRUPO NATURAL;GRUPO NATURAL;DG69 SLO;MONDAY MORNING;;;;;€ 0,00; € -   ;DG69;;2023.03.24;BARCELONA;LOG104;RENACRIS;BH 87 TMD / BH 78 TMD;€ 2 900;2023.03.27;;;;;
5;;SPAR CRO 086;KOPFSALAT;KOPFSALAT;SPAR CRO 086;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.03.24;BARCELONA;LOG104;RENACRIS;BH 87 TMD / BH 78 TMD;€ 2 900;2023.03.27;;;;;
2;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.03.24;BARCELONA;LOG104;RENACRIS;BH 87 TMD / BH 78 TMD;€ 2 900;2023.03.27;;;;;
1;;SPAR CRO;GLOBAL BERRY;GLOBAL BERRY;SPAR CRO;MONDAY MORNING ;;;;;€ 0,00; € -   ;SPAR;;2023.03.24;BARCELONA;LOG104;RENACRIS;BH 87 TMD / BH 78 TMD;€ 2 900;2023.03.27;;;;;
1;;SPAR CRO;IDEAL FRUITS;IDEAL FRUITS ;SPAR CRO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.03.24;BARCELONA;LOG104;RENACRIS;BH 87 TMD / BH 78 TMD;€ 2 900;2023.03.27;;;;;
8;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.03.24;BARCELONA;LOG104;RENACRIS;BH 87 TMD / BH 78 TMD;€ 2 900;2023.03.27;;;;;
9;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.03.24;BARCELONA;LOG104;RENACRIS;BH 87 TMD / BH 78 TMD;€ 2 900;2023.03.27;;;;;
1;;BLUEBERRY 12*125GR;FRUBALMED;GHU;ALDI;;;€ 1,40;;PZS;€ 0,00; € -   ;FRU097-330/AL23;;2023.03.24;HUELVA;H121;FRUBALMED;8531 LTP / R 8817 BDL;€ 0;2023.03.27;€ 0;;;;
13;;TESCO SK W12B;KOPFSALAT;KOPFSALAT;TESCO SK W12B; WEDNESDAY ;;;;;;;;;2023.03.25;ALMERIA;GHU 188;KÓNYA;TBT 655 / WGB 780;€ 3 800;2023.03.28;-€ 4 200;;;;
20;;AUBERGINE I;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.03.25;ALMERIA;GHU 188;KÓNYA;TBT 655 / WGB 780;€ 3 800;2023.03.28;;;;;
3;;CUCUMBER DUTCH II;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2023.03.25;ALMERIA;GHU 190;KÓNYA;AA JQ 944 / AA ID 877;€ 3 800;2023.03.28;-€ 4 200;;;;
;2;TOM. PEAR STD MMM;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2023.03.25;ALMERIA;GHU 190;KÓNYA;AA JQ 944 / AA ID 877;€ 3 800;2023.03.28;;;;;
