N° Euro Palets;N° Normal Palets;Products;Reference;Customer;Destination;Comment;Gross weight (kg);Price (EUR);Price BCN (EUR);Unit;Reloading/plt;Transport BCN/plt;Albarán N°;Car n.;Loading date;Loading place;Order number;Transport company;Plate number;Transport price;Arrival date;Transport cost;Invoice amount;Payment date;Open invoices;Paid invoices;;;;;;;;;;;
2;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;WEDNESDAY MORNING;;;;;;;;;2022.08.12;LERIDA / BARCELONA;GHU 318;KÓNYA;ZRT 002 / WEH 573;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
;6;PEAR LIMONERA 9KG;FRUBALMED;GHU;ALDI;;;;€ 0,90;KG;€ 10,00; € -   ;FRU328-132/AL22;1;2022.08.12;LERIDA / BARCELONA;GHU 318;KÓNYA;ZRT 002 / WEH 573;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
1;;NECTARIN 10*1KG;FRUBALMED;GHU;ALDI;;;;€ 1,00;KG;€ 10,00; € -   ;FRU328-132/AL22;1;2022.08.12;LERIDA / BARCELONA;GHU 318;KÓNYA;ZRT 002 / WEH 573;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
;0,5;PARAGUAYO LOOSE 5KG;FRUBALMED;GHU;ALDI;;;;€ 0,60;KG;€ 10,00; € -   ;FRU328-132/AL22;1;2022.08.12;LERIDA / BARCELONA;GHU 318;KÓNYA;ZRT 002 / WEH 573;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
;0,5;NECTARIN ;FRUBALMED;GHU;ALDI;;;;€ 0,65;KG;€ 10,00; € -   ;FRU328-132/AL22;1;2022.08.12;LERIDA / BARCELONA;GHU 318;KÓNYA;ZRT 002 / WEH 573;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
;1;BLUEBERRY 1KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.12;LERIDA / BARCELONA;GHU 318;KÓNYA;ZRT 002 / WEH 573;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
;2;BLUEBERRY 8*125GR;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.12;LERIDA / BARCELONA;GHU 318;KÓNYA;ZRT 002 / WEH 573;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
;1;BLUEBERRY 12*125GR;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.12;LERIDA / BARCELONA;GHU 318;KÓNYA;ZRT 002 / WEH 573;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
;1;PEAR LIMONERA 9KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.12;LERIDA / BARCELONA;GHU 318;KÓNYA;ZRT 002 / WEH 573;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
;2;PARAGUAYO LOOSE 5KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.12;LERIDA / BARCELONA;GHU 318;KÓNYA;ZRT 002 / WEH 573;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
;1;GARLIC LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.12;LERIDA / BARCELONA;GHU 318;KÓNYA;ZRT 002 / WEH 573;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
-;2;SPAR SLO;CASAS ROYES;CASAS ROYES;SPAR SLO;MONDAY NIGHT;;;;;;;;;2022.08.12;BARCELONA;LOG288;KÓNYA;PJZ 162 / WGB 297;€ 2 700;2022.08.15;-€ 3 000;;;;;;;;;;;;;;;
2;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;MONDAY MORNING;;;;;;;;;2022.08.12;BARCELONA;LOG288;KÓNYA;PJZ 162 / WGB 297;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
11;;SPAR SLO;GRUPO NATURAL;GRUPO NATURAL;SPAR SLO;TUESDAY MORNING;;;;;;;;;2022.08.12;BARCELONA;LOG288;KÓNYA;PJZ 162 / WGB 297;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
4;;SPAR CRO;GRUPO NATURAL;GRUPO NATURAL;SPAR CRO;WEDNESDAY MORNING;;;;;;;;;2022.08.12;BARCELONA;LOG288;KÓNYA;PJZ 162 / WGB 297;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
1;;SPAR CRO 143;KOPFSALAT;KOPFSALAT;SPAR CRO 143;MONDAY MORNING;;;;;;;;;2022.08.12;BARCELONA;LOG288;KÓNYA;PJZ 162 / WGB 297;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
1;;SPAR CRO 144;KOPFSALAT;KOPFSALAT;SPAR CRO 144;WEDNESDAY MORNING;;;;;;;;;2022.08.12;BARCELONA;LOG288;KÓNYA;PJZ 162 / WGB 297;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
2;;SPAR SLO 036;KOPFSALAT;KOPFSALAT;SPAR SLO 036;TUESDAY MORNING;;;;;;;;;2022.08.12;BARCELONA;LOG288;KÓNYA;PJZ 162 / WGB 297;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
5;;SPAR SLO ;AGESCO;AGESCO;SPAR SLO;TUESDAY MORNING;;;;;€ 8,00; € 20,00 ;DG69;;2022.08.12;BARCELONA;LOG288;KÓNYA;PJZ 162 / WGB 297;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
4;;SPAR CRO;GRUPO NATURAL;GRUPO NATURAL;SPAR CRO;MONDAY MORNING;;;;;;;;;2022.08.12;BARCELONA;LOG288;KÓNYA;PJZ 162 / WGB 297;€ 2 700;2022.08.15;;;;;;;;;;;;;;;;
12;;CAPSICUM CORNO WHITE I;GHU;EUROGROUP ITALIA;WIEN;;;;;;;;;;2022.08.15;FELSŐPAKONY;EX021;FER TRANS;NDW 588 / WAV 968;€ 850;2022.08.16;-€ 850;;;;;;;;;;;;;;;
5;;CAPSICUM CORNO RED I;GHU;EUROGROUP ITALIA;WIEN;;;;;;;;;;2022.08.15;FELSŐPAKONY;EX021;FER TRANS;NDW 588 / WAV 968;€ 850;2022.08.16;;;;;;;;;;;;;;;;
;1;AUBERGINE II;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.15;ALMERIA;GHU 319;LIVIU;BH 27 TDV BH 57 CDL;€ 375;2022.08.18;-€ 375;;;;;;;;;;;;;;;
1;;WRAPPING;KOPFSALAT;GHU;;;;;;;;;;;2022.08.15;ALMERIA;GHU 319;LIVIU;BH 27 TDV BH 57 CDL;€ 375;2022.08.18;;;;;;;;;;;;;;;;
2;; CAPSICUM PALERMO 12*400GR 104#;GHU;GHU;TURDA;;;€ 0,94;;PZS;;;;;2022.08.17;FELSŐPAKONY;EX022;LIVIU;BH 08 CDL / BH 63 CDL;€ 0;2022.08.18;€ 0;;;;;;;;;;;;;;;
2;;CAPSICUM PALERMO 12*400GR 104#;GHU;GHU;PLOIESTI;;;€ 0,94;;PZS;;;;;2022.08.17;FELSŐPAKONY;EX022;LIVIU;BH 08 CDL / BH 63 CDL;€ 0;2022.08.18;;;;;;;;;;;;;;;;
2;;SPAR SLO 037;KOPFSALAT;KOPFSALAT;SPAR SLO 037;FRIDAY MORNING;;;;;€ 28,50; € 20,00 ;DG69;;2022.08.17;LERIDA/BARCELONA;GHU 320;KÓNYA;RCG 084 / WEH 572;€ 2 810;2022.08.19;-€ 2 810;;;;;;;;;;;;;;;
9;;SPAR SLO;GRUPO NATURAL;GRUPO NATURAL;SPAR SLO;FRIDAY MORNING;;;;;€ 84,50; € 90,00 ;DG69;;2022.08.17;LERIDA/BARCELONA;GHU 320;KÓNYA;RCG 084 / WEH 572;€ 2 810;2022.08.19;;;;;;;;;;;;;;;;
1;;SPAR SLO;AGESCO;AGESCO;SPAR SLO;FRIDAY MORNING;;;;;€ 20,50; € 10,00 ;DG69;;2022.08.17;LERIDA/BARCELONA;GHU 320;KÓNYA;RCG 084 / WEH 572;€ 2 810;2022.08.19;;;;;;;;;;;;;;;;
-;1;SPAR SLO;CASAS ROYES;CASAS ROYES;SPAR SLO;FRIDAY MORNING;;;;;€ 20,50; € 10,00 ;DG69;;2022.08.17;LERIDA/BARCELONA;GHU 320;KÓNYA;RCG 084 / WEH 572;€ 2 810;2022.08.19;;;;;;;;;;;;;;;;
3;;EUROSPIN CRO;GRUPO NATURAL;GRUPO NATURAL;DG 69 SLO;THURSDAY NIGHT;;;;;€ 0,00; € -   ;DG69;;2022.08.17;LERIDA/BARCELONA;GHU 320;KÓNYA;RCG 084 / WEH 572;€ 2 810;2022.08.19;;;;;;;;;;;;;;;;
1;;SPAR CRO 145;KOPFSALAT;KOPFSALAT;SPAR CRO 145;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.08.17;LERIDA/BARCELONA;GHU 320;KÓNYA;RCG 084 / WEH 572;€ 2 810;2022.08.19;;;;;;;;;;;;;;;;
2;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.08.17;LERIDA/BARCELONA;GHU 320;KÓNYA;RCG 084 / WEH 572;€ 2 810;2022.08.19;;;;;;;;;;;;;;;;
4;;SPAR CRO;GRUPO NATURAL;GRUPO NATURAL;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.08.17;LERIDA/BARCELONA;GHU 320;KÓNYA;RCG 084 / WEH 572;€ 2 810;2022.08.19;;;;;;;;;;;;;;;;
;;CAPSICUM PADRON 3#;KOPFSALAT;GHU;;;;;;;;;;;2022.08.17;LERIDA/BARCELONA;GHU 320;KÓNYA;RCG 084 / WEH 572;€ 2 810;2022.08.19;;;;;;;;;;;;;;;;
;3;NECTARIN YELLOW LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.17;LERIDA/BARCELONA;GHU 320;KÓNYA;RCG 084 / WEH 572;€ 2 810;2022.08.19;;;;;;;;;;;;;;;;
;4;BLUEBERRY 12*125GR;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.17;LERIDA/BARCELONA;GHU 320;KÓNYA;RCG 084 / WEH 572;€ 2 810;2022.08.19;;;;;;;;;;;;;;;;
1;;APRICOT LOOSE 5KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.17;LERIDA/BARCELONA;GHU 320;KÓNYA;RCG 084 / WEH 572;€ 2 810;2022.08.19;;;;;;;;;;;;;;;;
1;;PLUM;AGESCO;GHU;;SZLOVÉN VISSZÁRU;;;;;;;;;2022.08.17;LERIDA/BARCELONA;GHU 320;KÓNYA;RCG 084 / WEH 572;€ 2 810;2022.08.19;;;;;;;;;;;;;;;;
1;;CAPSICUM PALERMO 12*400GR 52#;GHU;GHU;TURDA;;;€ 0,94;;PZS;;;;;2022.08.18;FELSŐPAKONY;EX023;LIVIU;BH 27 TDV / BH 57 CDL;€ 0;2022.08.19;€ 0;;;;;;;;;;;;;;;
2;;CAPSICUM PALERMO 12*400GR 104#;GHU;GHU;PLOIESTI;;;€ 0,94;;PZS;;;;;2022.08.18;FELSŐPAKONY;EX023;LIVIU;BH 27 TDV / BH 57 CDL;€ 0;2022.08.19;;;;;;;;;;;;;;;;
1;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;SATURDAY NIGHT;;;;;;;;;2022.08.18;BARCELONA;LOG289;KÓNYA;TBT 654 / WEW 305;€ 705;2022.08.20;-€ 705;;;;;;;;;;;;;;;
1;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ ;SATURDAY NIGHT;;;;;;;;;2022.08.18;BARCELONA;LOG289;KÓNYA;TBT 654 / WEW 305;€ 705;2022.08.20;;;;;;;;;;;;;;;;
1;;SPAR HU BICSKE V/ 3053 ;AGESCO;AGESCO;SPAR HU BICSKE V/ 3053;SATURDAY NIGHT;;;;;;;;;2022.08.18;BARCELONA;LOG289;KÓNYA;TBT 654 / WEW 305;€ 705;2022.08.20;;;;;;;;;;;;;;;;
2;;SPAR HU ÜLLŐ V/ 3052;AGESCO;AGESCO;SPAR HU ÜLLŐ V/ 3052;SATURDAY NIGHT;;;;;;;;;2022.08.18;BARCELONA;LOG289;KÓNYA;TBT 654 / WEW 305;€ 705;2022.08.20;;;;;;;;;;;;;;;;
1;;SPAR HU BICSKE V/ 3055;AGESCO;AGESCO;SPAR HU BICSKE V/ 3055;SATURDAY NIGHT;;;;;;;;;2022.08.18;BARCELONA;LOG289;KÓNYA;TBT 654 / WEW 305;€ 705;2022.08.20;;;;;;;;;;;;;;;;
2;;SPAR HU ÜLLŐ V/ 3054;AGESCO;AGESCO;SPAR HU ÜLLŐ V/ 3054;SATURDAY NIGHT;;;;;;;;;2022.08.18;BARCELONA;LOG289;KÓNYA;TBT 654 / WEW 305;€ 705;2022.08.20;;;;;;;;;;;;;;;;
;4;BILEK;BILEK;;;;;;;;;;;;2022.08.18;LERIDA/BARCELONA;GHU 321;KÓNYA;TBT 653 / WEW 302;€ 1 785;2022.08.21;-€ 1 785;;;;;;;;;;;;;;;
;6;KÓNYA;KÓNYA;;;;;;;;;;;;2022.08.18;LERIDA/BARCELONA;GHU 321;KÓNYA;TBT 653 / WEW 302;€ 1 785;2022.08.21;;;;;;;;;;;;;;;;
1;;SPAR HU ÜLLŐ V/ 3061;AGESCO;AGESCO;SPAR HU ÜLLŐ V/ 3061;MONDAY MORNING;;;;;;;;;2022.08.18;LERIDA/BARCELONA;GHU 321;KÓNYA;TBT 653 / WEW 302;€ 1 785;2022.08.21;;;;;;;;;;;;;;;;
;2;NECTARIN STD;FRUBALMED;GHU;GHUBU/GHUSZ;THURSDAY UP LERIDA; CASAS ;;€ 0,65;KG;€ 0,00; € -   ;FRU329-134/AL22;1;2022.08.18;LERIDA/BARCELONA;GHU 321;KÓNYA;TBT 653 / WEW 302;€ 1 785;2022.08.21;;;;;;;;;;;;;;;;
;4;PEAR;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; CASAS ;;€ 0,90;KG;€ 0,00; € -   ;FRU329-134/AL22;1;2022.08.18;LERIDA/BARCELONA;GHU 321;KÓNYA;TBT 653 / WEW 302;€ 1 785;2022.08.21;;;;;;;;;;;;;;;;
1;;NECTARIN 10*1KG;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; CABEROL ;;€ 1,05;KG;€ 0,00; € -   ;FRU329-134/AL22;1;2022.08.18;LERIDA/BARCELONA;GHU 321;KÓNYA;TBT 653 / WEW 302;€ 1 785;2022.08.21;;;;;;;;;;;;;;;;
0,5;;NECTARIN 10*1KG;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; CASAS ;;€ 1,10;KG;€ 0,00; € -   ;FRU329-134/AL22;1;2022.08.18;LERIDA/BARCELONA;GHU 321;KÓNYA;TBT 653 / WEW 302;€ 1 785;2022.08.21;;;;;;;;;;;;;;;;
1,5;;PARAGUAYO 5KG;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; CASAS ;;€ 1,10;KG;€ 0,00; € -   ;FRU329-134/AL22;1;2022.08.18;LERIDA/BARCELONA;GHU 321;KÓNYA;TBT 653 / WEW 302;€ 1 785;2022.08.21;;;;;;;;;;;;;;;;
;2;BLUEBERRY 12*250GR;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.18;LERIDA/BARCELONA;GHU 321;KÓNYA;TBT 653 / WEW 302;€ 1 785;2022.08.21;;;;;;;;;;;;;;;;
;2;APRICOT LOOSE 5KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.18;LERIDA/BARCELONA;GHU 321;KÓNYA;TBT 653 / WEW 302;€ 1 785;2022.08.21;;;;;;;;;;;;;;;;
;2;PEAR LIMONERA;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.18;LERIDA/BARCELONA;GHU 321;KÓNYA;TBT 653 / WEW 302;€ 1 785;2022.08.21;;;;;;;;;;;;;;;;
;1;PARAGUAYO LOOSE 5KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.18;LERIDA/BARCELONA;GHU 321;KÓNYA;TBT 653 / WEW 302;€ 1 785;2022.08.21;;;;;;;;;;;;;;;;
;6;AUBERGINE II;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.19;ALMERIA;GHU 322;LIVIU;BH 70 TDV / BH 30 CDL;€ 1 250;2022.08.21;-€ 1 250;;;;;;;;;;;;;;;
4;;WRAPPING;KOPFSALAT;GHU;;;;;;;;;;;2022.08.19;ALMERIA;GHU 322;LIVIU;BH 70 TDV / BH 30 CDL;€ 1 250;2022.08.21;;;;;;;;;;;;;;;;
33;;SPAR SLO;AGESCO ;AGESCO;SPAR SLO;MONDAY MORNING;;;;;;;;;2022.08.19;GREECE;LOG290;S.T.I.;SSH 721 / WAB 861;€ 3 450;2022.08.22;-€ 3 450;;;;;;;;;;;;;;;
-;2;SPAR SLO;CASAS ROYES;CASAS ROYES;SPAR SLO;MONDAY MORNING;;;;;€ 16,00; € 20,00 ;DG69;;2022.08.19;BARCELONA;LOG291;KÓNYA;RRF 231 / WBW 297;€ 2 700;2022.08.22;-€ 3 000;;;;;;;;;;;;;;;
3;;SPAR SLO ;AGESCO;AGESCO;SPAR SLO;MONDAY MORNING;;;;;€ 24,00; € 30,00 ;DG69;;2022.08.19;BARCELONA;LOG291;KÓNYA;RRF 231 / WBW 297;€ 2 700;2022.08.22;;;;;;;;;;;;;;;;
5;;SPAR SLO;GRUPO NATURAL;GRUPO NATURAL;SPAR SLO;MONDAY MORNING;;;;;€ 40,00; € 50,00 ;DG69;;2022.08.19;BARCELONA;LOG291;KÓNYA;RRF 231 / WBW 297;€ 2 700;2022.08.22;;;;;;;;;;;;;;;;
6;;SPAR CRO 146;KOPFSALAT;KOPFSALAT;SPAR CRO 146;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.08.19;BARCELONA;LOG291;KÓNYA;RRF 231 / WBW 297;€ 2 700;2022.08.22;;;;;;;;;;;;;;;;
3;;SPAR CRO ;CASAS ROYES;CASAS ROYES;SPAR CRO ;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.08.19;BARCELONA;LOG291;KÓNYA;RRF 231 / WBW 297;€ 2 700;2022.08.22;;;;;;;;;;;;;;;;
1;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.08.19;BARCELONA;LOG291;KÓNYA;RRF 231 / WBW 297;€ 2 700;2022.08.22;;;;;;;;;;;;;;;;
6;;SPAR CRO;GRUPO NATURAL;GRUPO NATURAL;SPAR CRO;MONDAY MORNING ;;;;;€ 0,00; € -   ;SPAR;;2022.08.19;BARCELONA;LOG291;KÓNYA;RRF 231 / WBW 297;€ 2 700;2022.08.22;;;;;;;;;;;;;;;;
1;;SPAR HU BICSKE V/ 3065;AGESCO;AGESCO;SPAR HU BICSKE V/ 3065;MONDAY NIGHT;;;;;€ 10,00; - ;;;2022.08.19;BARCELONA;LOG291;KÓNYA;RRF 231 / WBW 297;€ 2 700;2022.08.22;;;;;;;;;;;;;;;;
2;;SPAR HU ÜLLŐ V/ 3062;AGESCO;AGESCO;SPAR HU ÜLLŐ V/ 3062;MONDAY NIGHT;;;;;€ 10,00; - ;;;2022.08.19;BARCELONA;LOG291;KÓNYA;RRF 231 / WBW 297;€ 2 700;2022.08.22;;;;;;;;;;;;;;;;
2;;SPAR HU BICSKE V/ 3063;AGESCO;AGESCO;SPAR HU BICSKE V/ 3063;MONDAY NIGHT;;;;;€ 10,00; - ;;;2022.08.19;BARCELONA;LOG291;KÓNYA;RRF 231 / WBW 297;€ 2 700;2022.08.22;;;;;;;;;;;;;;;;
1;;SPAR HU ÜLLŐ V/ 3064;AGESCO;AGESCO;SPAR HU ÜLLŐ V/ 3064;MONDAY NIGHT;;;;;€ 10,00; - ;;;2022.08.19;BARCELONA;LOG291;KÓNYA;RRF 231 / WBW 297;€ 2 700;2022.08.22;;;;;;;;;;;;;;;;
9;;CAPSICUM PALERMO 12*400GR;GHU;;Kopfslat PRAHA;SUNDAY MORNING ;;;;;;;;;2022.08.20;FELSŐPAKONY;EX024;S.T.I.;TBL 941 / WBU 326;€ 1 000;2022.08.21;-€ 1 000;;;;;;;;;;;;;;;
2;;EUROSPIN CRO;GRUPO NATURAL;GRUPO NATURAL;DG69 SLO;TUESDAY NIGHT;;;;;€ 0,00; € -   ;DG69;;2022.08.22;BARCELONA;GHU 323;KÓNYA;SHB 850 / WGB 783;€ 2 700;2022.08.24;-€ 3 000;;;;;;;;;;;;;;;
1;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ ;WEDNESDAY NIGHT;;;;;;;;;2022.08.22;BARCELONA;GHU 323;KÓNYA;SHB 850 / WGB 783;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
1;;SPAR HU BICSKE V/ 3077;AGESCO;AGESCO;SPAR HU BICSKE V/ 3077;WEDNESDAY NIGHT;;;;;;;;;2022.08.22;BARCELONA;GHU 323;KÓNYA;SHB 850 / WGB 783;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
1;;SPAR HU ÜLLŐ V/ 3078;AGESCO;AGESCO;SPAR HU ÜLLŐ V/ 3078;WEDNESDAY NIGHT;;;;;;;;;2022.08.22;BARCELONA;GHU 323;KÓNYA;SHB 850 / WGB 783;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
2;;SPAR HU BICSKE V/ 3076;AGESCO;AGESCO;SPAR HU BICSKE V/ 3076;WEDNESDAY NIGHT;;;;;;;;;2022.08.22;BARCELONA;GHU 323;KÓNYA;SHB 850 / WGB 783;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
3;;SPAR HU ÜLLŐ V/ 3075;AGESCO;AGESCO;SPAR HU ÜLLŐ V/ 3075 ;WEDNESDAY NIGHT;;;;;;;;;2022.08.22;BARCELONA;GHU 323;KÓNYA;SHB 850 / WGB 783;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
;6;PEAR 9KG;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA;;;€ 0,90;KG;€ 10,00; € -   ;FRU330-135/AL22;1;2022.08.22;BARCELONA;GHU 323;KÓNYA;SHB 850 / WGB 783;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
;1;NECTARIN STD;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA;;;€ 0,65;KG;€ 10,00; € -   ;FRU330-135/AL22;1;2022.08.22;BARCELONA;GHU 323;KÓNYA;SHB 850 / WGB 783;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
3;;PEACH 10*1KG;FRUBALMED;GHU;ALDI;MONDAY UP LERIDA; PREMIUM ;;€ 0,77;KG;€ 0,00; € -   ;FRU330-136/AL22;1;2022.08.22;BARCELONA;GHU 323;KÓNYA;SHB 850 / WGB 783;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
2;;NECTARIN 10*1KG;FRUBALMED;GHU;ALDI;MONDAY UP LERIDA; ESPAX ;;€ 1,05;KG;€ 0,00; € -   ;FRU330-136/AL22;1;2022.08.22;BARCELONA;GHU 323;KÓNYA;SHB 850 / WGB 783;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
;2;APRICOT LOOSE 5KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.22;BARCELONA;GHU 323;KÓNYA;SHB 850 / WGB 783;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
;2;PEACH YELLOW 1 LAYER;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.22;BARCELONA;GHU 323;KÓNYA;SHB 850 / WGB 783;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
;3;PARAGUAYO LOOSE 5KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.08.22;BARCELONA;GHU 323;KÓNYA;SHB 850 / WGB 783;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
;;CAPSICUM PADRON 4#;KOPFSALAT;GHU;;;;;;;;;;;2022.08.22;BARCELONA;GHU 323;KÓNYA;SHB 850 / WGB 783;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
-;8;SPAR SLO;CASAS ROYES;CASAS ROYES;SPAR SLO;WEDNESDAY MORNING;;;;;€ 64,00; € 65,00 ;DG69;;2022.08.22;BARCELONA;LOG292;KÓNYA;RCG 083 / WEH 571;€ 2 700;2022.08.24;-€ 3 000;;;;;;;;;;;;;;;
1;;SPAR SLO;AGESCO;AGESCO;SPAR SLO;WEDNESDAY MORNING;;;;;€ 8,00; € 8,13 ;DG69;;2022.08.22;BARCELONA;LOG292;KÓNYA;RCG 083 / WEH 571;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
7;;SPAR SLO;GRUPO NATURAL;GRUPO NATURAL;SPAR SLO;WEDNESDAY MORNING;;;;;€ 56,00; € 56,88 ;DG69;;2022.08.22;BARCELONA;LOG292;KÓNYA;RCG 083 / WEH 571;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
2;;EUROSPIN CRO;GRUPO NATURAL;GRUPO NATURAL;DG69 SLO;TUESDAY NIGHT;;;;;€ 0,00; € -   ;DG69;;2022.08.22;BARCELONA;LOG292;KÓNYA;RCG 083 / WEH 571;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
5;;SPAR CRO 147;KOPFSALAT;KOPFSALAT;SPAR CRO 147;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.08.22;BARCELONA;LOG292;KÓNYA;RCG 083 / WEH 571;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
2;;SPAR CRO;CASAS ROYES;CASAS ROYES;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.08.22;BARCELONA;LOG292;KÓNYA;RCG 083 / WEH 571;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
1;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.08.22;BARCELONA;LOG292;KÓNYA;RCG 083 / WEH 571;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
5;;SPAR CRO;GRUPO NATURAL;GRUPO NATURAL;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.08.22;BARCELONA;LOG292;KÓNYA;RCG 083 / WEH 571;€ 2 700;2022.08.24;;;;;;;;;;;;;;;;
4;;CAPSICUM PALERMO 12*400GR;GHU;;TORDA;;;;;;;;;;2022.08.22;FELSŐPAKONY;EX026;LIVIU;BH 70 TDV / BH 30 CDL;€ 0;2022.08.23;€ 0;;;;;;;;;;;;;;;
3;;CAPSICUM PALERMO 12*400GR;GHU;GHU;PLOIESTI;;;;;;;;;;2022.08.22;FELSŐPAKONY;EX027;AGROSTAR;AR 19 DIO / AR 21 DIO;€ 0;2022.08.23;-€ 306;;;;;;;;;;;;;;;
1;;SPAR SLO 039;KOPFSALAT;KOPFSALAT;SPAR SLO 039;FRIDAY MORNING;;;;;€ 8,00; € 9,29 ;DG69;;2022.08.23;LERIDA/BARCELONA;LOG293;KÓNYA;SFB 840 / WEW 301;€ 2 700;2022.08.26;-€ 3 000;;;;;;;;;;;;;;;
-;7;SPAR SLO;CASAS ROYES;CASAS ROYES;SPAR SLO;FRIDAY MORNING;;;;;€ 56,00; € 64,99 ;DG69;;2022.08.23;LERIDA/BARCELONA;LOG293;KÓNYA;SFB 840 / WEW 301;€ 2 700;2022.08.26;;;;;;;;;;;;;;;;
1;;SPAR SLO;AGESCO;AGESCO;SPAR SLO;FRIDAY MORNING;;;;;€ 8,00; € 9,29 ;DG69;;2022.08.23;LERIDA/BARCELONA;LOG293;KÓNYA;SFB 840 / WEW 301;€ 2 700;2022.08.26;;;;;;;;;;;;;;;;
